Offered,Transfer,Claimed,Withdrawn,Offer,price_in_dollars,Year,Month,Punk_ID
0.0,0,0,0,0,64.905,2021,Feb,0014
0.0,0,0,0,0,66.189,2021,Feb,0014
0.0,0,0,0,0,68.246,2021,Feb,0014
1.0,0,0,0,1,986.357,2021,Feb,0014
1.0,0,0,0,1,736.92,2021,Feb,0014
0.0,0,0,0,0,86.0,2019,Apr,0014
1.0,0,0,0,1,515.0,2018,Dec,0014
0.0,0,0,0,0,234.0,2018,Dec,0014
1.0,0,0,0,1,1.884,2017,Dec,0014
0.0,0,0,0,0,351.0,2017,Jul,0014
1.0,0,0,0,1,365.0,2017,Jul,0014
1.0,0,0,0,1,375.0,2017,Jul,0014
1.0,0,0,0,1,394.0,2017,Jul,0014
0.0,0,0,0,0,185.0,2017,Jul,0014
1.0,0,0,0,1,185.0,2017,Jul,0014
0.0,0,0,0,0,22.0,2017,Jul,0014
0.0,0,0,0,0,145.0,2017,Jul,0014
0.0,0,0,0,0,88.0,2017,Jul,0014
0.0,0,0,0,0,28.0,2017,Jul,0014
0.0,0,0,0,0,16.0,2017,Jun,0014
0.0,0,0,0,0,114.0,2017,Jun,0014
0.0,0,0,0,0,14.0,2017,Jun,0014
1.0,0,0,0,1,1590000.0,2021,Mar,0089
1.0,0,0,0,1,542.466,2021,Mar,0089
0.0,0,0,0,0,76.069,2021,Feb,0089
0.0,0,0,0,0,67.178,2021,Feb,0089
1.0,0,0,0,1,265.4,2021,Feb,0089
0.0,0,0,0,0,68.246,2021,Feb,0089
1.0,0,0,0,1,218.316,2021,Feb,0089
0.0,0,0,0,0,60.274,2021,Feb,0089
0.0,0,0,0,0,57.603,2021,Feb,0089
1.0,0,0,0,1,433.628,2021,Feb,0089
0.0,0,0,0,0,6.898,2020,Sep,0089
0.0,0,0,0,0,5.521,2020,Sep,0089
1.0,0,0,0,1,6.898,2020,Sep,0089
0.0,0,0,0,0,4.138,2020,May,0089
1.0,0,0,0,1,9.352,2020,May,0089
0.0,0,0,0,0,4.137,2020,May,0089
1.0,0,0,0,1,10.366,2020,May,0089
1.0,0,0,0,1,2.301,2018,Jan,0089
1.0,0,0,0,1,301.0,2017,Oct,0089
1.0,0,0,0,1,308.0,2017,Oct,0089
1.0,0,0,0,1,386.0,2017,Sep,0089
1.0,0,0,0,1,510.0,2017,Sep,0089
1.0,0,0,0,1,732.0,2017,Sep,0089
1.0,0,0,0,1,869.0,2017,Aug,0089
1.0,0,0,0,1,895.0,2017,Aug,0089
1.0,0,0,0,1,1.038,2017,Aug,0089
1.0,0,0,0,1,1.229,2017,Aug,0089
1.0,0,0,0,1,766.0,2017,Aug,0089
1.0,0,0,0,1,703.0,2017,Jul,0089
1.0,0,0,0,1,705.0,2017,Jul,0089
1.0,0,0,0,1,611.0,2017,Jul,0089
1.0,0,0,0,1,454.0,2017,Jul,0089
1.0,0,0,0,1,473.0,2017,Jul,0089
1.0,0,0,0,1,570.0,2017,Jul,0089
1.0,0,0,0,1,897.0,2017,Jul,0089
0.0,0,0,0,0,336.0,2017,Jul,0089
0.0,0,0,0,0,112.0,2017,Jul,0089
0.0,0,0,0,0,93.0,2017,Jul,0089
0.0,0,0,0,0,94.0,2017,Jul,0089
0.0,0,0,0,0,81.0,2017,Jul,0089
0.0,0,0,0,0,83.0,2017,Jul,0089
0.0,0,0,0,0,87.0,2017,Jun,0089
0.0,0,0,0,0,69.259,2021,May,0118
1.0,0,0,0,1,69.259,2021,May,0118
1.0,0,0,0,1,91.357,2021,May,0118
1.0,0,0,0,1,169.189,2021,Mar,0118
0.0,0,0,0,0,36.23,2021,Mar,0118
0.0,0,0,0,0,33.993,2021,Mar,0118
1.0,0,0,0,1,36.588,2021,Mar,0118
1.0,0,0,0,1,39.682,2021,Mar,0118
1.0,0,0,0,1,42.523,2021,Mar,0118
1.0,0,0,0,1,55.296,2021,Mar,0118
0.0,0,0,0,0,57.0,2017,Jun,0118
,0,0,0,1,43.521,2021,Apr,0138
,0,0,0,1,46.63,2021,Apr,0138
,0,0,0,0,33.761,2021,Apr,0138
,0,0,0,0,32.364,2021,Apr,0138
,0,0,0,1,32.128,2021,Apr,0138
,0,0,0,0,30.548,2021,Apr,0138
,0,0,0,1,30.241,2021,Apr,0138
,0,0,0,0,29.199,2021,Apr,0138
,0,0,0,0,29.036,2021,Apr,0138
,0,0,0,0,26.962,2021,Apr,0138
,0,0,0,1,33.184,2021,Apr,0138
,0,0,0,1,268.334,2021,Mar,0138
,0,0,0,1,73.589,2021,Mar,0138
,0,0,0,1,82.539,2021,Mar,0139
,0,0,0,0,44.945,2021,Mar,0139
,0,0,0,1,41.795,2021,Mar,0139
0.0,0,0,0,0,127.403,2021,Apr,0160
1.0,0,0,0,1,128.959,2021,Apr,0160
1.0,0,0,0,1,150.926,2021,Apr,0160
1.0,0,0,0,1,92.597,2021,Mar,0160
1.0,0,0,0,1,177.194,2021,Mar,0160
1.0,0,0,0,1,111.81,2021,Mar,0160
1.0,0,0,0,1,88.465,2021,Mar,0160
0.0,0,0,0,0,64.338,2021,Mar,0160
1.0,0,0,0,1,64.338,2021,Mar,0160
1.0,0,0,0,1,87.877,2021,Feb,0160
1.0,0,0,0,1,111.027,2021,Feb,0160
1.0,0,0,0,1,116.679,2021,Feb,0160
0.0,0,0,0,0,58.686,2021,Feb,0160
1.0,0,0,0,1,57.326,2021,Feb,0160
0.0,0,0,0,0,66.0,2020,Jan,0160
0.0,0,0,0,0,231.0,2019,Jun,0160
0.0,0,0,0,0,28.0,2017,Jul,0160
0.0,0,0,0,0,13.0,2017,Jun,0160
1.0,0,0,0,1,115.685,2021,Jul,0161
0.0,0,0,0,0,60.124,2021,Apr,0161
0.0,0,0,0,0,45.907,2021,Apr,0161
1.0,0,0,0,1,56.131,2021,Apr,0161
1.0,0,0,0,1,85.422,2021,Apr,0161
0.0,0,0,0,0,35.762,2021,Apr,0161
0.0,0,0,0,0,27.127,2021,Mar,0161
1.0,0,0,0,1,33.7,2021,Mar,0161
1.0,0,0,0,1,37.627,2021,Mar,0161
1.0,0,0,0,1,50.114,2021,Mar,0161
1.0,0,0,0,1,57.568,2021,Feb,0161
1.0,0,0,0,1,95.037,2021,Feb,0161
1.0,0,0,0,1,213.191,2021,May,0169
1.0,0,0,0,1,198.943,2021,May,0169
1.0,0,0,0,1,204.781,2021,May,0169
1.0,0,0,0,1,218.138,2021,Apr,0169
1.0,0,0,0,1,224.083,2021,Apr,0169
1.0,0,0,0,1,470.961,2021,Apr,0169
0.0,0,0,0,0,95.175,2021,Apr,0169
0.0,0,0,0,0,81.482,2021,Apr,0169
1.0,0,0,0,1,94.04,2021,Apr,0169
1.0,0,0,0,1,287.52,2021,Feb,0169
1.0,0,0,0,1,86.581,2021,Feb,0169
0.0,0,0,0,0,1.447,2020,May,0169
1.0,0,0,0,1,1.437,2020,May,0169
1.0,0,0,0,1,1.571,2020,May,0169
1.0,0,0,0,1,739.0,2020,May,0169
1.0,0,0,0,1,776.0,2020,Apr,0169
1.0,0,0,0,1,859.0,2020,Apr,0169
1.0,0,0,0,1,1.486,2020,Jan,0169
0.0,0,0,0,0,127.0,2020,Jan,0169
0.0,0,0,0,0,132.0,2020,Jan,0169
0.0,0,0,0,0,13.0,2017,Jun,0169
0.0,0,0,0,0,2.558,2021,Jun,0203
0.0,0,0,0,0,61.7,2021,Apr,0203
1.0,0,0,0,1,53.738,2021,Mar,0203
,0,0,0,1,180.583,2021,Mar,0235
0.0,0,0,0,0,79.2,2021,Jul,0240
1.0,0,0,0,1,79.319,2021,Jul,0240
1.0,0,0,0,1,140.763,2021,Jul,0240
0.0,0,0,0,0,79.211,2021,Jul,0240
0.0,0,0,0,0,74.93,2021,Jul,0240
1.0,0,0,0,1,83.586,2021,Jul,0240
1.0,0,0,0,1,91.397,2021,Jul,0240
1.0,0,0,0,1,96.8,2021,Jul,0240
0.0,0,0,0,0,75.187,2021,Jul,0240
1.0,0,0,0,1,96.411,2021,Jul,0240
1.0,0,0,0,1,104.593,2021,Jul,0240
1.0,0,0,0,1,113.392,2021,Jul,0240
1.0,0,0,0,1,116.327,2021,Jul,0240
1.0,0,0,0,1,126.791,2021,Jul,0240
1.0,0,0,0,1,123.454,2021,Jul,0240
1.0,0,0,0,1,130.172,2021,Jul,0240
1.0,0,0,0,1,141.591,2021,Jul,0240
1.0,0,0,0,1,150.919,2021,Jul,0240
1.0,0,0,0,1,146.802,2021,Jul,0240
1.0,0,0,0,1,143.981,2021,Jul,0240
1.0,0,0,0,1,144.208,2021,Jul,0240
1.0,0,0,0,1,121.677,2021,Jul,0240
0.0,0,0,0,0,67.618,2021,Jul,0240
1.0,0,0,0,1,117.483,2021,Jun,0240
1.0,0,0,0,1,120.905,2021,Jun,0240
1.0,0,0,0,1,124.219,2021,Jun,0240
1.0,0,0,0,1,125.123,2021,Jun,0240
0.0,0,0,0,0,55.448,2021,Jun,0240
1.0,0,0,0,1,132.122,2021,Jun,0240
1.0,0,0,0,1,148.297,2021,Jun,0240
1.0,0,0,0,1,137.354,2021,May,0240
1.0,0,0,0,1,148.251,2021,May,0240
1.0,0,0,0,1,149.847,2021,May,0240
1.0,0,0,0,1,178.9,2021,May,0240
0.0,0,0,0,0,109.047,2021,May,0240
1.0,0,0,0,1,183.775,2021,May,0240
1.0,0,0,0,1,189.523,2021,May,0240
1.0,0,0,0,1,196.149,2021,May,0240
1.0,0,0,0,1,211.019,2021,May,0240
1.0,0,0,0,1,230.21,2021,May,0240
1.0,0,0,0,1,176.374,2021,May,0240
1.0,0,0,0,1,189.68,2021,May,0240
1.0,0,0,0,1,207.598,2021,May,0240
1.0,0,0,0,1,223.193,2021,May,0240
1.0,0,0,0,1,180.334,2021,May,0240
1.0,0,0,0,1,180.825,2021,May,0240
1.0,0,0,0,1,183.404,2021,May,0240
1.0,0,0,0,1,192.639,2021,May,0240
1.0,0,0,0,1,199.003,2021,May,0240
1.0,0,0,0,1,197.344,2021,May,0240
1.0,0,0,0,1,205.631,2021,May,0240
1.0,0,0,0,1,283.417,2021,May,0240
1.0,0,0,0,1,177.887,2021,May,0240
1.0,0,0,0,1,187.227,2021,May,0240
1.0,0,0,0,1,202.584,2021,May,0240
1.0,0,0,0,1,216.592,2021,Apr,0240
1.0,0,0,0,1,163.675,2021,Apr,0240
1.0,0,0,0,1,169.384,2021,Apr,0240
1.0,0,0,0,1,171.968,2021,Apr,0240
1.0,0,0,0,1,175.056,2021,Apr,0240
0.0,0,0,0,0,146.428,2021,Apr,0240
1.0,0,0,0,1,172.15,2021,Apr,0240
1.0,0,0,0,1,143.441,2021,Apr,0240
0.0,0,0,0,0,108.791,2021,Apr,0240
1.0,0,0,0,1,131.41,2021,Apr,0240
1.0,0,0,0,1,137.573,2021,Apr,0240
1.0,0,0,0,1,147.657,2021,Apr,0240
1.0,0,0,0,1,151.97,2021,Apr,0240
0.0,0,0,0,0,131.234,2021,Apr,0240
1.0,0,0,0,1,161.418,2021,Apr,0240
1.0,0,0,0,1,173.129,2021,Apr,0240
0.0,0,0,0,0,107.93,2021,Apr,0240
0.0,0,0,0,0,108.93,2021,Apr,0240
1.0,0,0,0,1,146.938,2021,Apr,0240
1.0,0,0,0,1,307.5,2021,Apr,0240
1.0,0,0,0,1,910.755,2021,Feb,0240
0.0,0,0,0,0,9.201,2021,Jan,0240
0.0,0,0,0,0,1.443,2020,May,0240
0.0,0,0,0,0,1.108,2020,May,0240
1.0,0,0,0,1,1.625,2020,May,0240
0.0,0,0,0,0,813.0,2020,May,0240
0.0,0,0,0,0,815.0,2020,May,0240
1.0,0,0,0,1,1.047,2020,Apr,0240
1.0,0,0,0,1,2.153,2020,Feb,0240
0.0,0,0,0,0,255.0,2020,Jan,0240
0.0,0,0,0,0,264.0,2020,Jan,0240
1.0,0,0,0,1,55.204,2021,Jul,0252
0.0,0,0,0,0,44.638,2021,Jun,0252
1.0,0,0,0,1,59.083,2021,Jun,0252
1.0,0,0,0,1,117.751,2021,May,0252
1.0,0,0,0,1,62.758,2021,Mar,0252
1.0,0,0,0,1,71.754,2021,Mar,0252
0.0,0,0,0,0,52.506,2021,Apr,0259
1.0,0,0,0,1,52.143,2021,Apr,0259
0.0,0,0,0,0,48.971,2021,Apr,0259
0.0,0,0,0,0,37.352,2021,Mar,0259
1.0,0,0,0,1,44.102,2021,Mar,0259
1.0,0,0,0,1,59.992,2021,Mar,0259
0.0,0,0,0,0,33.714,2021,Mar,0259
1.0,0,0,0,1,33.714,2021,Mar,0259
1.0,0,0,0,1,81.655,2021,Mar,0259
1.0,0,0,0,1,168.551,2021,Mar,0259
1.0,0,0,0,1,827.34,2021,Mar,0259
1.0,0,0,0,1,209.164,2021,Jul,0260
1.0,0,0,0,1,170.014,2021,Jun,0260
0.0,0,0,0,0,115.919,2021,Jun,0260
1.0,0,0,0,1,149.021,2021,Jun,0260
0.0,0,0,0,0,88.206,2021,Jun,0260
1.0,0,0,0,1,88.206,2021,Jun,0260
0.0,0,0,0,0,86.849,2021,Jun,0260
1.0,0,0,0,1,86.009,2021,Jun,0260
0.0,0,0,0,0,77.148,2021,Jun,0260
1.0,0,0,0,1,91.303,2021,Jun,0260
1.0,0,0,0,1,92.033,2021,Jun,0260
1.0,0,0,0,1,87.972,2021,Jun,0260
0.0,0,0,0,0,76.765,2021,May,0260
1.0,0,0,0,1,96.984,2021,May,0260
1.0,0,0,0,1,66.672,2021,May,0260
1.0,0,0,0,1,138.654,2021,May,0260
1.0,0,0,0,1,165.739,2021,May,0260
0.0,0,0,0,0,134.776,2021,May,0260
0.0,0,0,0,0,105.092,2021,May,0260
0.0,0,0,0,0,97.766,2021,May,0260
0.0,0,0,0,0,86.486,2021,May,0260
1.0,0,0,0,1,121.945,2021,May,0260
1.0,0,0,0,1,112.808,2021,May,0260
1.0,0,0,0,1,123.643,2021,May,0260
1.0,0,0,0,1,146.124,2021,May,0260
1.0,0,0,0,1,178.915,2021,May,0260
1.0,0,0,0,1,250.628,2021,May,0260
1.0,0,0,0,1,330.545,2021,May,0260
1.0,0,0,0,1,237.488,2021,May,0260
1.0,0,0,0,1,283.082,2021,May,0260
0.0,0,0,0,0,210.811,2021,May,0260
0.0,0,0,0,0,97.021,2021,Apr,0260
0.0,0,0,0,0,79.667,2021,Apr,0260
0.0,0,0,0,0,64.445,2021,Apr,0260
1.0,0,0,0,1,105.456,2021,Mar,0260
0.0,0,0,0,0,30.418,2021,Feb,0260
0.0,0,0,0,0,8.684,2021,Jan,0260
,0,0,0,1,95.05,2021,May,0286
,0,0,0,1,85.661,2021,May,0286
,0,0,0,1,97.568,2021,Mar,0286
,0,0,0,0,322.0,2021,Mar,0286
,0,0,0,0,12.0,2021,Mar,0286
,0,0,0,0,1.0,2021,Feb,0286
,0,0,0,1,229.823,2021,Jul,0309
,0,0,0,1,247.076,2021,Jul,0309
,0,0,0,1,261.566,2021,Jul,0309
,0,0,0,1,292.101,2021,Jul,0309
,0,0,0,1,306.959,2021,Jul,0309
,0,0,0,1,360.42,2021,Jun,0309
,0,0,0,1,342.363,2021,Jun,0309
,0,0,0,1,453.319,2021,Jun,0309
,0,0,0,1,471.783,2021,Jun,0309
,0,0,0,1,454.273,2021,Jun,0309
,0,0,0,1,472.766,2021,Jun,0309
,0,0,0,1,756.027,2021,May,0309
,0,0,0,1,383.261,2021,May,0309
,0,0,0,1,514.078,2021,May,0309
,0,0,0,1,654.019,2021,May,0309
,0,0,0,1,419.935,2021,Mar,0309
,0,0,0,1,399.882,2021,Mar,0309
,0,0,0,1,488.579,2021,Mar,0309
,0,0,0,1,526.246,2021,Mar,0309
,0,0,0,1,525.206,2021,Mar,0309
,0,0,0,1,532.174,2021,Mar,0309
,0,0,0,1,540.201,2021,Mar,0309
,0,0,0,1,560.251,2021,Mar,0309
,0,0,0,1,3100000.0,2021,Apr,0318
,0,0,0,1,722.355,2021,Apr,0318
,0,0,0,0,56.756,2021,Apr,0318
,0,0,0,1,58.219,2021,Apr,0318
,0,0,0,1,54.161,2021,Mar,0318
,0,0,0,1,88.591,2021,Mar,0318
,0,0,0,1,1810000.0,2021,Mar,0318
,0,0,0,1,86.215,2021,Mar,0318
,0,0,0,1,57.438,2021,Mar,0318
,0,0,0,1,45.561,2021,Mar,0318
,0,0,0,0,41.94,2021,Mar,0318
,0,0,0,1,41.94,2021,Mar,0318
,0,0,0,1,44.981,2021,Mar,0318
,0,0,0,1,58.595,2021,Feb,0318
,0,0,0,1,95.037,2021,Feb,0318
1.0,0,0,0,1,727.925,2021,Jul,0339
1.0,0,0,0,1,347.056,2021,Jul,0339
1.0,0,0,0,1,289.608,2021,Jul,0339
0.0,0,0,0,0,196.709,2021,Apr,0339
0.0,0,0,0,0,125.974,2021,Apr,0339
1.0,0,0,0,1,190.105,2021,Apr,0339
0.0,0,0,0,0,166.363,2021,Apr,0339
1.0,0,0,0,1,198.498,2021,Apr,0339
0.0,0,0,0,0,151.81,2021,Apr,0339
0.0,0,0,0,0,166.191,2021,Apr,0339
1.0,0,0,0,1,186.517,2021,Apr,0339
0.0,0,0,0,0,124.898,2021,Apr,0339
1.0,0,0,0,1,163.806,2021,Apr,0339
1.0,0,0,0,1,165.341,2021,Apr,0339
1.0,0,0,0,1,138.603,2021,Apr,0339
1.0,0,0,0,1,123.152,2021,Apr,0339
1.0,0,0,0,1,125.646,2021,Mar,0339
0.0,0,0,0,0,90.324,2021,Mar,0339
1.0,0,0,0,1,128.858,2021,Mar,0339
1.0,0,0,0,1,154.823,2021,Mar,0339
0.0,0,0,0,0,98.662,2021,Mar,0339
1.0,0,0,0,1,184.139,2021,Mar,0339
1.0,0,0,0,1,221.406,2021,Mar,0339
1.0,0,0,0,1,149.142,2021,Feb,0339
0.0,0,0,0,0,95.924,2021,Feb,0339
1.0,0,0,0,1,95.109,2021,Feb,0339
0.0,0,0,0,0,45.85,2021,Feb,0339
0.0,0,0,0,0,40.806,2021,Feb,0339
0.0,0,0,0,0,40.92,2021,Feb,0339
0.0,0,0,0,0,27.066,2021,Feb,0339
0.0,0,0,0,0,2.064,2020,Oct,0339
0.0,0,0,0,0,405.0,2020,May,0339
0.0,0,0,0,0,92.0,2020,Feb,0339
0.0,0,0,0,0,266.0,2020,Jan,0339
0.0,0,0,0,0,130.0,2020,Jan,0339
0.0,0,0,0,0,66.0,2020,Jan,0339
0.0,0,0,0,0,105.617,2021,Apr,0340
0.0,0,0,0,0,67.528,2021,Mar,0340
1.0,0,0,0,1,86.905,2021,Mar,0340
0.0,0,0,0,0,93.893,2021,Feb,0340
1.0,0,0,0,1,95.544,2021,Feb,0340
0.0,0,0,0,0,420.0,2020,May,0340
0.0,0,0,0,0,200.0,2020,Jan,0340
0.0,0,0,0,0,63.0,2017,Jun,0340
0.0,0,0,0,0,28.187,2021,Jun,0353
0.0,0,0,0,0,25.3,2021,Jun,0353
1.0,0,0,0,1,37.266,2021,Jun,0353
1.0,0,0,0,1,41.4,2021,Jun,0353
1.0,0,0,0,1,37.364,2021,Jun,0353
1.0,0,0,0,1,40.149,2021,Jun,0353
1.0,0,0,0,1,43.519,2021,Jun,0353
1.0,0,0,0,1,43.512,2021,Jun,0353
0.0,0,0,0,0,34.352,2021,Jun,0353
1.0,0,0,0,1,34.352,2021,Jun,0353
0.0,0,0,0,0,28.947,2021,Apr,0353
0.0,0,0,0,0,26.727,2021,Apr,0353
1.0,0,0,0,1,28.842,2021,Apr,0353
0.0,0,0,0,0,25.433,2021,Apr,0353
1.0,0,0,0,1,30.176,2021,Apr,0353
1.0,0,0,0,1,30.907,2021,Apr,0353
1.0,0,0,0,1,33.613,2021,Mar,0353
0.0,0,0,0,0,31.693,2021,Mar,0353
0.0,0,0,0,0,28.942,2021,Mar,0353
0.0,0,0,0,0,19.12,2021,Mar,0353
0.0,0,0,0,0,17.209,2021,Mar,0353
1.0,0,0,0,1,33.7,2021,Mar,0353
1.0,0,0,0,1,38.427,2021,Mar,0353
1.0,0,0,0,1,49.341,2021,Feb,0353
1.0,0,0,0,1,95.037,2021,Feb,0353
1.0,0,0,0,1,74.513,2021,Jun,0410
1.0,0,0,0,1,70.412,2021,Jun,0410
1.0,0,0,0,1,78.105,2021,Jun,0410
1.0,0,0,0,1,91.025,2021,May,0410
1.0,0,0,0,1,112.084,2021,May,0410
1.0,0,0,0,1,96.763,2021,May,0410
1.0,0,0,0,1,96.502,2021,May,0410
1.0,0,0,0,1,93.166,2021,May,0410
1.0,0,0,0,1,95.128,2021,May,0410
1.0,0,0,0,1,98.251,2021,May,0410
1.0,0,0,0,1,90.758,2021,May,0410
1.0,0,0,0,1,87.617,2021,May,0410
1.0,0,0,0,1,86.65,2021,Apr,0410
0.0,0,0,0,0,62.862,2021,Apr,0410
1.0,0,0,0,1,63.312,2021,Apr,0410
0.0,0,0,0,0,60.909,2021,Apr,0410
0.0,0,0,0,0,55.731,2021,Apr,0410
1.0,0,0,0,1,68.294,2021,Apr,0410
1.0,0,0,0,1,65.978,2021,Apr,0410
1.0,0,0,0,1,76.997,2021,Apr,0410
1.0,0,0,0,1,81.993,2021,Apr,0410
1.0,0,0,0,1,102.868,2021,Apr,0410
1.0,0,0,0,1,75.205,2021,Mar,0410
1.0,0,0,0,1,88.063,2021,Mar,0435
0.0,0,0,0,0,38.66,2021,Mar,0435
0.0,0,0,0,0,35.822,2021,Mar,0435
0.0,0,0,0,0,34.145,2021,Mar,0435
1.0,0,0,0,1,39.446,2021,Mar,0435
1.0,0,0,0,1,47.857,2021,Mar,0435
0.0,0,0,0,0,42.981,2021,Mar,0435
0.0,0,0,0,0,37.339,2021,Mar,0435
,0,0,0,1,52.69,2021,Jul,0447
,0,0,0,0,43.133,2021,Jul,0447
,0,0,0,0,42.997,2021,Jul,0447
,0,0,0,0,70.476,2021,May,0447
,0,0,0,1,70.476,2021,May,0447
,0,0,0,1,79.757,2021,Apr,0447
,0,0,0,0,45.366,2021,Apr,0447
,0,0,0,1,45.366,2021,Apr,0447
,0,0,0,1,56.933,2021,Mar,0447
,0,0,0,1,45.79,2021,May,0449
,0,0,0,0,40.859,2021,Apr,0449
,0,0,0,1,34.995,2021,Mar,0449
,0,0,0,0,33.61,2021,Mar,0449
,0,0,0,1,40.029,2021,Mar,0449
,0,0,0,1,47.696,2021,Feb,0449
,0,0,0,1,76.026,2021,Feb,0449
1.0,0,0,0,1,159.506,2021,Jul,0457
1.0,0,0,0,1,116.295,2021,Jul,0457
1.0,0,0,0,1,93.924,2021,Jun,0457
1.0,0,0,0,1,121.432,2021,Jun,0457
1.0,0,0,0,1,162.382,2021,May,0457
1.0,0,0,0,1,265.7,2021,May,0457
1.0,0,0,0,1,193.257,2021,May,0457
1.0,0,0,0,1,157.319,2021,May,0457
1.0,0,0,0,1,190.051,2021,May,0457
1.0,0,0,0,1,129.601,2021,May,0457
1.0,0,0,0,1,135.859,2021,Apr,0457
1.0,0,0,0,1,121.306,2021,Apr,0457
1.0,0,0,0,1,137.932,2021,Apr,0457
0.0,0,0,0,0,102.699,2021,Apr,0457
0.0,0,0,0,0,82.177,2021,Apr,0457
1.0,0,0,0,1,92.152,2021,Apr,0457
1.0,0,0,0,1,66.13,2021,Mar,0457
1.0,0,0,0,1,79.026,2021,Mar,0457
1.0,0,0,0,1,88.294,2021,Mar,0457
1.0,0,0,0,1,99.704,2021,Mar,0457
0.0,0,0,0,0,41.927,2021,Mar,0457
0.0,0,0,0,0,13.0,2017,Jun,0457
0.0,0,0,0,0,128.411,2021,Apr,0465
1.0,0,0,0,1,4190000.0000000005,2021,Feb,0465
0.0,0,0,0,0,18.438,2021,Jan,0465
1.0,0,0,0,1,18.438,2021,Jan,0465
0.0,0,0,0,0,14.436,2021,Jan,0465
0.0,0,0,0,0,420.0,2020,May,0465
0.0,0,0,0,0,469.0,2020,Jan,0465
0.0,0,0,0,0,334.0,2020,Jan,0465
0.0,0,0,0,0,13.0,2017,Jun,0465
0.0,0,0,0,0,21.0,2021,Jul,0483
0.0,0,0,0,0,0.0,2021,Jul,0483
1.0,0,0,0,1,0.0,2021,Jul,0483
1.0,0,0,0,1,29.537,2021,Jun,0483
0.0,0,0,0,0,27.275,2021,Jun,0483
0.0,0,0,0,0,23.285,2021,Jun,0483
1.0,0,0,0,1,25.144,2021,Jun,0483
1.0,0,0,0,1,36.01,2021,Jun,0483
1.0,0,0,0,1,32.463,2021,Jun,0483
1.0,0,0,0,1,37.319,2021,Jun,0483
1.0,0,0,0,1,40.919,2021,Jun,0483
1.0,0,0,0,1,48.357,2021,Jun,0483
0.0,0,0,0,0,69.865,2021,May,0483
0.0,0,0,0,0,63.476,2021,May,0483
0.0,0,0,0,0,52.94,2021,May,0483
1.0,0,0,0,1,64.381,2021,May,0483
1.0,0,0,0,1,62.121,2021,Apr,0483
1.0,0,0,0,1,60.465,2021,Apr,0483
0.0,0,0,0,0,57.73,2021,Apr,0483
0.0,0,0,0,0,47.112,2021,Apr,0483
1.0,0,0,0,1,54.197,2021,Apr,0483
1.0,0,0,0,1,52.646,2021,Apr,0483
1.0,0,0,0,1,57.988,2021,Apr,0483
1.0,0,0,0,1,59.939,2021,Apr,0483
0.0,0,0,0,0,45.262,2021,Apr,0483
1.0,0,0,0,1,45.052,2021,Apr,0483
1.0,0,0,0,1,61.435,2021,Apr,0483
0.0,0,0,0,0,40.936,2021,Apr,0483
1.0,0,0,0,1,33.739,2021,Mar,0483
0.0,0,0,0,0,28.244,2021,Mar,0483
1.0,0,0,0,1,28.299,2021,Mar,0483
1.0,0,0,0,1,35.075,2021,Mar,0483
1.0,0,0,0,1,154.79,2021,Apr,0486
0.0,0,0,0,0,82.555,2021,Apr,0486
1.0,0,0,0,1,80.73,2021,Apr,0486
1.0,0,0,0,1,134.591,2021,Feb,0486
0.0,0,0,0,0,65.232,2021,Feb,0486
1.0,0,0,0,1,76.943,2021,Feb,0486
1.0,0,0,0,1,57.164,2021,Feb,0486
0.0,0,0,0,0,27.279,2021,Feb,0486
1.0,0,0,0,1,24.389,2021,Feb,0486
1.0,0,0,0,1,31.849,2021,Feb,0486
1.0,0,0,0,1,26.144,2021,Feb,0486
0.0,0,0,0,0,16.986,2021,Jan,0486
1.0,0,0,0,1,16.986,2021,Jan,0486
0.0,0,0,0,0,16.147,2021,Jan,0486
0.0,0,0,0,0,2.141,2020,Sep,0486
,0,0,0,1,52.876,2021,Apr,0488
,0,0,0,1,48.558,2021,Mar,0488
,0,0,0,1,50.759,2021,Mar,0488
,0,0,0,1,59.873,2021,Mar,0488
,0,0,0,1,53.667,2021,Mar,0488
,0,0,0,1,59.289,2021,Mar,0488
,0,0,0,1,160.319,2021,Feb,0488
,0,0,0,0,43.847,2021,Feb,0488
,0,0,0,1,46.881,2021,Feb,0488
,0,0,0,0,44.337,2021,Feb,0488
,0,0,0,1,47.901,2021,Feb,0488
,0,0,0,1,76.026,2021,Feb,0488
0.0,0,0,0,0,48.442,2021,Apr,0509
0.0,0,0,0,0,49.594,2021,Apr,0509
1.0,0,0,0,1,51.608,2021,Apr,0509
0.0,0,0,0,0,44.902,2021,Apr,0509
0.0,0,0,0,0,42.05,2021,Apr,0509
1.0,0,0,0,1,45.458,2021,Apr,0509
1.0,0,0,0,1,48.468,2021,Apr,0509
0.0,0,0,0,0,41.237,2021,Apr,0509
0.0,0,0,0,0,26.72,2021,Mar,0509
1.0,0,0,0,1,36.815,2021,Mar,0509
1.0,0,0,0,1,39.968,2021,Mar,0509
0.0,0,0,0,0,33.61,2021,Mar,0509
0.0,0,0,0,0,30.466,2021,Mar,0509
1.0,0,0,0,1,33.7,2021,Mar,0509
1.0,0,0,0,1,43.233,2021,Mar,0509
1.0,0,0,0,1,49.341,2021,Feb,0509
1.0,0,0,0,1,76.026,2021,Feb,0509
